SMILES,Predicted logBCF
OC1=C(F)C=CC(OC(F)(F)F)=C1,2.128290551
FC(F)(F)C1=NC2=C(C=CC=C2C(F)(F)F)C(Br)=C1,2.680138613
NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.426310982
FC1=C(F)C(F)=C(OC(=O)C(F)(F)F)C(F)=C1F,2.787178288
CCC(O)C1=C(F)C(F)=C(F)C(F)=C1F,1.966265825
NC(=S)C(F)(F)F,0.676948552
OC(C1=CC=C(C=C1)N(CC(F)(F)F)S(=O)(=O)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,1.567499666
OC(=O)CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.687859063
FC(F)(F)C(=NN=C(C(F)(F)F)C(F)(F)F)C(F)(F)F,2.081750063
FC(CC=C)=C(F)C(F)(F)F,2.098900246
CCOC(=O)C(F)(F)C(F)(F)C(F)(F)Cl,1.60062591
FC1=NC2=C(N=C(N2)C(F)(F)F)N=C1F,1.218159814
FC(F)C(F)(Cl)Cl,1.627422543
FC(F)C(Cl)(Cl)C(F)(F)F,1.931027386
FC(F)C(F)(Cl)C(F)(F)Cl,1.909653793
FC(Cl)C(F)(F)C(F)(F)Cl,1.837118042
FC(F)(F)C(F)(F)C(=O)NC1=CC2=CC=CC=C2C=C1,2.132602958
[O-]C(=O)CC(F)(F)F,0.910352212
C[C@](O)(C(O)=O)C(F)(F)F,0.26913372
FN(S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F,0.645156365
OB(C1=C(F)C(F)=C(F)C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,2.71804399
FC(C(F)(F)F)C(F)(Br)C(F)(F)F,2.052892424
FC(F)(F)C(=O)C(F)(F)CC(=O)CC(F)(F)C(=O)C(F)(F)F,1.261604976
COC(=O)C1=C(O)C=C(OCC(F)(F)C(F)(F)F)C=C1,1.711325327
FC(F)(F)C(F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.570899071
FC(F)(F)C(=C)C(Cl)=O,1.150356785
OC1=C(C=CC=C1C(F)(F)F)C(F)(F)F,1.818521735
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN=[N+]=[N-],2.31991641
FC(F)(Br)C(F)(F)C(Cl)=O,1.223198525
FC(F)CC(F)(F)C(F)(F)F,1.920563723
FC(F)(F)C1=CC(OS(=O)(=O)C(F)(F)F)=CC=C1,1.740460595
CC1=C(C(C)=C(S1)C1=CC=CC=C1)C1=C(C2=C(C)SC(=C2C)C2=CC=CC=C2)C(F)(F)C(F)(F)C1(F)F,2.914066838
FC(F)=C(F)OCC(F)(F)C(F)(F)F,1.985697713
FC(=O)C(F)(C(F)(F)F)C(F)(F)F,1.589857335
FC(F)(I)C(F)(F)C(F)(F)I,2.348307967
OC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.793213242
FC(F)OC(C(F)(F)F)C(F)(F)F,1.798504296
FC1=C(F)C(F)=C(F)C(=C1)C1=C(F)C(F)=C(F)C(F)=C1F,3.671502267
FC(F)=NN(C(F)(F)F)C(F)(F)F,1.417874388
FC1=C(F)C2=C(F)C(F)=C(F)C(B(C3=C4C(F)=C(F)C(F)=C(F)C4=C(F)C(F)=C3F)C3=C4C(F)=C(F)C(F)=C(F)C4=C(F)C(F)=C3F)=C2C(F)=C1F,3.415848969
FC(F)(F)S(=O)(=O)N=S=O,0.634640651
FC(F)(F)C(=O)NCC#C,1.044016671
FC(F)C(F)(F)CO[P+](=O)OCC(F)(F)C(F)F,1.361662566
FC1=CC(=C(F)C=C1)C(F)(F)F,2.689599199
CC(=O)CC(F)(F)C(F)(F)F,1.241226972
FC1=NC(F)(F)C(F)(F)OC1(F)F,1.581916408
FC1=C(F)C(F)=C(C(F)=C1F)[Si](OS(=O)(=O)C(F)(F)F)(C1=C(F)C(F)=C(F)C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,2.965675031
FC1=C(F)C2=C(F)C3=C(C(F)=C2C(F)=C1F)C(F)=C1C(F)=C(F)C(F)=C(F)C1=C3F,3.112493322
OCCC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.95681675
[O-][N+](=O)C1=CC=C(C=C1)N=C(C(F)(F)F)C(F)(F)F,1.952652551
FC(F)(F)C(=CCBr)C(F)(F)F,1.956162045
FC(F)(F)CN(CC(F)(F)F)C1=CC(=C(Br)C=C1)C(F)(F)F,2.293312116
FC(F)(F)OC1=CC=C(C=C1)S(=O)C(F)(F)F,2.079806541
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCN=[N+]=[N-],2.315009474
FC1=C(F)C(F)(F)OC1(F)F,1.984915239
OC(CP(C1=CC=CC=C1)C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,2.160595874
OC(OCC(F)(F)F)C(F)(F)F,1.008727527
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCN=[N+]=[N-],2.206950646
ONC1=C(F)C(F)=CC(F)=C1F,1.953198272
CC(=O)C=C(C(F)(F)F)C(F)(F)F,1.44212976
CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,2.383604251
FC(F)=C(F)OC(F)(F)C(F)(F)S(Cl)(=O)=O,1.282693102
OC(=O)C1(OC(F)(F)C(F)(O1)C(F)(F)F)C(F)(F)F,1.355922013
OC(C1=CC=CC=C1)C(F)(F)C(O)(O)C(F)(F)F,0.809332272
FC(F)(F)C(=O)C(F)(F)C(F)(F)C(F)(F)F,1.82100726
FC(F)(F)COCC1(COCC(F)(F)F)COC1,1.719619331
OC(CCC(O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,1.65753292
COC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC,1.745432933
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=C,2.248719342
CC(C)(C)C(F)(F)F,2.535794852
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)CC1CCC(=O)O1,1.683930215
CC(=O)CC(Cl)C(F)(F)F,1.131421504
FC(F)C(F)(F)OC(F)(F)C(F)(F)S(=O)(=O)N=[N+]=[N-],1.53148988
FC(F)(Cl)COC(F)(F)OCC(F)(F)Cl,1.454334888
FC(F)(F)CN=[N+]=[N-],1.253718761
CC1=CC2=C(OC=C(C(=O)C(F)(F)C(F)F)C2=O)C=C1,1.970700847
NNC(=O)C1=C(N)N=C(C=C1C(F)(F)F)C(F)(F)F,1.722550911
OC1=C(C=C(C=C1)C(F)(F)C(F)(F)C(F)(F)F)[N+]([O-])=O,1.878415133
COS(=O)(=O)C(F)(F)F,0.225538744
CC1=CC=C(F)C(F)=C1F,2.687409513
CNS(=O)(=O)C(F)(F)F,-0.073710883
FC(F)(F)S(=O)(=O)NS(=O)(=O)NS(=O)(=O)C(F)(F)F,0.190565454
OC(=O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,1.168158693
FC1=C(C(F)(F)F)C(F)(F)C2=C1C(F)=C(F)C(F)=C2F,3.030182124
FC(OC(F)C(F)(F)F)C(F)(F)F,1.716944921
FC(F)(F)C(F)(F)C(F)(F)C1(F)OC1(F)C(F)(F)F,2.348177629
FC1=C(Cl)C(F)(F)C1(F)F,2.586932559
C[Si](C)(C)OC1=CC(=O)C1(C(F)(F)F)C(F)(F)F,2.516588711
FC1=CC(F)=C(F)C(=C1F)C1=C(F)C(F)=C(I)C(F)=C1F,3.723223602
FC1(F)C(=C2C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,3.012089543
FC1=CC=C(C=C1)C(=O)CC(=O)C(F)(F)C(F)(F)F,1.835919773
OS(=O)(=O)C(F)(F)C(=O)C(F)(F)F,0.441133652
COC(=O)C(F)(F)C(F)(F)C(F)(F)I,1.496572275
FC(F)=C(Cl)C(F)(F)Cl,2.016356077
FC(F)(F)C(=O)C(=O)C(F)(F)C(F)(F)C(F)(F)F,1.68435974
FC(F)=C1CC1(F)F,2.56075553
C\C(N)=C\C(=O)C(F)(F)F,1.197381374
FC=C=CF,1.892870786
FC(F)(F)S(=O)(=O)CC=C,0.728611668
FC(F)C(F)(F)C(=O)OC(=O)C(F)(F)C(F)F,1.45451263
FC1=CC(F)=C(Cl)N=C1F,2.040320162
OCC(F)(F)C(F)(Cl)Cl,0.834053651
FC1(F)C=CC(F)(F)C=C1,2.510898477
FC(F)C(F)(F)COP(=O)(OCC(F)(F)F)OCC(F)(F)C(F)F,1.77454113
FC1=C(C(F)(F)F)C(F)(F)C(F)(F)C(Br)C1(F)F,2.474341269
FC1=NC(F)(F)C(F)(F)C(F)=C1Cl,1.769875563
FC(F)=C(C1=C(F)C(F)=C(F)C(F)=C1F)C(F)(F)F,3.0993934
CCNCC(F)(F)F,0.651747223
FC(F)C(F)(F)SC1=CC=CC=C1,1.939504412
CCCCNCC(F)(F)F,1.054130934
FC(F)C(F)(F)COCC(F)(F)C(F)F,1.757696154
FC1=C(C(F)(F)C(F)(F)F)C(F)(F)C1(F)F,2.611246994
COC(=O)C1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.173577203
OP(=O)(OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F)OCC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,2.228634167
CC(C)(C)NCC(O)(C(F)(F)F)C(F)(F)F,1.259557416
FC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.039055953
CC(C)(OCC(F)(F)C(F)F)C#CC=C,2.120032164
CC1=C2C(=C(F)C(F)=C1F)C(F)(F)C(F)=C(F)C2(F)[N+]([O-])=O,2.422607597
FC(F)(F)C(F)(Cl)S(Cl)=O,0.935309003
FC1=C(F)C(F)(Cl)C(F)=C(F)C1(F)F,2.422168798
CCC(=C(F)F)C(F)(F)F,1.985528828
OOC(F)(F)F,0.325681592
FC1(F)OC2(OC1(F)F)C(F)(F)C(F)(F)C(F)(F)C2(F)F,2.216487681
FC(F)CC(F)(F)F,1.645580209
CCOC(=O)C(F)(F)OC(F)(F)C(F)F,1.426343641
CCCCCCCCCCCCCCOC(=O)C(F)C(F)(F)F,1.906720481
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C=O,1.862848313
FC(F)C(F)(F)COP1OC2=CC=CC=C2O1,2.178166257
CC(C)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.992880507
C[Si](C)(C)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.020429776
COC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.420643393
FC1=C(F)C2=C(C(F)=C1F)C(F)(Cl)C(F)=C(F)C2(F)Cl,3.150959597
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N=C=O,2.069203404
FC(C(=O)C(F)(F)F)=C(C(F)(F)F)C(F)(F)F,1.907347917
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1CO1,2.241576648
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)S(F)(=O)=O,1.754246727
CCOCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.58231769
FC(F)(F)C(F)(C1=CC=CC=C1)C(F)(F)CC1=CC=CC=C1,2.389714483
CC(C(F)(F)F)[Si](Cl)(Cl)Cl,2.150857649
FC(F)(F)SC1=C(SC(F)(F)F)C(SC(F)(F)F)=C(SC(F)(F)F)C(SC(F)(F)F)=C1SC(F)(F)F,2.736007289
[O-][N+](=O)CC(CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1=CC=CS1,1.780494312
FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(=O)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.435525003
FC(F)(F)C(F)(CC=C)C(=O)OCC=C,1.692413895
FC(F)(Cl)N1SSSN1C(F)(F)Cl,1.659661577
FC(F)(F)N1C(F)(F)C(F)(F)N(C(F)(F)F)C1(Cl)Cl,1.148372514
CN1C2=CC(=O)C=CC2=C(C=C1C(F)(F)F)C(F)(F)F,2.698992016
FC1=C(F)C2=C(OC3=C(N2)C(F)=C(F)C(F)=C3F)C(F)=C1F,2.894192275
FC(F)(F)C(SC1=CC=CC=C1)(C(Cl)=O)C(F)(F)F,1.910275269
OC1=CC=C(SCC(F)(F)C(F)(F)F)C=C1,1.638913852
CC(O)C(=C)C(F)(F)F,0.786503822
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCI,2.192611368
COC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.247943163
FC(F)(F)C(F)(Cl)Br,1.717748499
FC(=O)C(F)(Cl)C(F)(F)Cl,1.280413848
CC(F)(F)CF,1.713621819
FC1=C(F)C(=C(F)C(F)=C1OC1=CC=CC=C1)C(F)(F)F,3.279349257
FC(F)(F)C1=CC(=O)OC1,1.188103136
FC(F)(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1,2.371833317
FC(F)(F)C(F)(F)P(Cl)(=O)CCl,1.290525661
FC1=C(F)C(F)(F)C(Cl)=C1F,2.288134828
NC1=NC(=CC(=N1)C(F)(F)F)C(F)(F)F,1.433934704
FC(=O)C1=CC(Cl)=C(F)C(F)=C1F,2.510715201
FC(F)(CN=C=O)C(F)(F)C(F)(F)C(F)(F)CN=C=O,1.506016045
FC(F)C(F)(F)C(F)(F)OS(F)(=O)=O,1.095365792
FC1=CC(C(=O)CC(=O)C(F)(F)C(F)(F)F)=C(F)C=C1,1.97698293
Cl.CCC(N)C(F)(F)F,0.72020393
FC(F)(SCl)C(F)(F)SCl,1.495853237
OCCC(I)CC(F)(F)C(F)(F)C(F)(F)F,1.468795399
FC1(F)C(=O)N(Br)C(=O)C1(F)F,1.125102983
FC(F)(C(F)(F)C(F)(Cl)Cl)C(F)(Cl)Cl,2.063206272
NNC(=O)C(C(F)(F)F)C(F)(F)F,1.285603219
FC1(F)CC=CC1(F)F,2.552284672
FC(F)(Cl)C(F)(F)C(F)(F)C(Cl)=O,1.577795389
[O-][N+](=O)C(F)(F)COC(F)(F)OCC(F)(F)[N+]([O-])=O,0.961512057
OC(F)C(F)(F)C(F)(F)C(F)(F)CF,1.538489244
FC(F)(F)C(F)(F)C(F)(F)C(CC1=CC=C(C=C1)C#N)(C(F)(F)F)C(F)(F)F,2.332553239
FC(F)(F)C(F)(F)C(F)(F)C(=O)CC1=CC=CC=C1,1.893260745
CCC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,2.328430024
FC(F)(Cl)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)Cl,2.35419297
FC(F)(F)C(F)(F)C(F)(F)C(Cl)(Cl)C(Cl)(Cl)Cl,2.428391075
ONC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,2.210198502
FC(F)(F)C1(OC(C(F)(F)F)(C(F)(F)F)C(F)(F)C1(F)F)C(F)(F)F,2.733756764
NC1=CC=CC(CCCC2=CC(OC(F)(F)C(F)F)=CC=C2)=C1,2.298893643
NC1=CC(=CC(=N1)C(F)(F)F)C(F)(F)F,1.769899761
FC(F)(F)C1=NC=CC=N1,1.11287128
[H]C12CC(C([H])(C1)C=C2)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.519416189
FC(F)(I)C#N,1.481640475
OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.851240064
FC(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,1.779472169
CC(=O)C1=CNC=C1C(F)(F)C(F)(F)C(F)(F)F,1.742079074
FC1=C(F)C(F)=C(C(=O)C(=O)C(F)(F)F)C(F)=C1F,2.385166115
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.993034194
NNC1=CC(F)=C(C(F)=C1Cl)C(F)(F)F,2.513419396
OCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.047810292
NC1=CC(OC(F)(F)F)=C(F)C=C1F,2.34980067
CCCCC(Br)CC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,2.449276743
FC(F)(OCC1CO1)C(F)(F)S(F)(=O)=O,0.777329347
FC(F)(F)C(C1=CC=CC(=C1)C#C)(C1=CC=CC(=C1)C#C)C(F)(F)F,2.834790055
FC(F)(Br)C(F)(Br)C(F)(F)C(Cl)=O,1.562640683
CCOC(=O)C(F)(F)C(F)F,1.224856887
FC(F)(F)C(F)(F)C1=CC=C(C=C1)C#N,1.734500981
FCC(F)(F)C(F)Cl,1.62097624
FC(Cl)C(F)(F)CCl,1.484902611
FC1=C(F)OC(F)(F)C(F)(F)O1,1.85907651
FC1=C(F)C(=S)C(F)=C(F)N1,2.085299187
FC1=C(F)C(F)=C(OC(=O)CCCC(=O)OC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,2.687206379
C[Si](C)(C)OC(C1=CC=CC=C1)(C(F)(F)F)C(F)(F)F,2.650640215
CC1(CC(F)(F)F)CO1,1.503779167
NC1=CC=C(C=C1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.040601541
CCOC(OCC)C(I)CC(F)(F)C(F)(F)C(F)(F)F,1.539254882
FC(F)(F)C\N=C(/CC(=O)C(F)(F)F)C(F)(F)F,1.674473601
CSC1=NC(=C(N=N1)C(F)(F)F)C(F)(F)F,1.943294073
FC1(F)C(F)(F)S(=O)(=O)C(C2=CC=CC=C2)S(=O)(=O)C1(F)F,1.514481833
FC(F)C(F)(F)C(F)(F)C(F)(F)C(Cl)N=C=O,1.547499285
FC1C(F)(F)COC2=C(C(F)=C(F)C(F)=C2F)C1(F)F,2.640139119
CCN(CC)C1=C(F)C(F)=C(C(F)=C1F)C(F)(F)F,2.169201697
OCC1=C(C=CC=C1C(F)(F)F)C(F)(F)F,1.966534598
CN1N=CC=C1C(F)(F)F,1.161143147
CCNC(=S)C(F)(F)F,1.168369431
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C3C=CC(O)=C1,1.464718278
OC(=O)C1=CC=C(C=C1)S(=O)(=O)C(F)(C(F)(F)F)C(F)(F)F,0.774104052
FC(F)(F)C(F)(F)C1=CC(=NO1)N1C(=O)C2=CC=CC=C2C1=O,1.741543735
FC(F)(F)C1(OC(F)(I)C(F)(I)O1)C(F)(F)F,2.103430331
CN1C(=CC=C1C(F)(F)F)C(F)=O,1.569991433
FC(F)C(F)(F)C(F)(F)C(F)(F)SC1=CC=C(Cl)C=C1,2.454992792
CSC1=C(F)C(F)=NC(F)=C1F,1.798257118
CCOC(=O)C1=CC2=C(C=C(C=C2)C(F)(F)C(F)(F)F)N=C(N)C1,1.676397794
CC(=O)N1C(=O)N(CC2=C1C=CC(=C2)C(F)(C(F)(F)F)C(F)(F)F)NCC1=CN=CC=C1,1.425127163
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCN=C=O,2.219350944
OCC1=CC=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1,2.018684171
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1=CC2=C(C=C1)C1=C(C=C(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=C1)C2COC(Cl)=O,2.194009686
FC1=C(C(Cl)=CC=C1)C(F)(F)F,2.826002075
FC1=C(F)C(F)=C(C(Br)=C1F)C(F)(F)F,2.892077539
CC1=CC(F)=C(F)C(F)=C1,2.616527285
OC(F)F,0.113799027
FC(F)(F)C1=NC=CN=C1,1.245544491
[O-][N+](=O)C1=CC(Cl)=C(OC(F)(F)C(F)C(F)(F)F)C=C1Cl,2.825521703
COCC(F)(F)C(F)(F)C(F)(F)F,1.817522914
COB(OC)C1=C(F)C(F)=C(F)C(F)=C1F,2.480850925
FC(Br)=C(C(F)(F)F)C(F)(F)F,1.972781889
FC(C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,2.395559772
FC(Cl)C(F)(F)C(F)=C(F)F,2.081639592
FC(C(F)(F)F)C(Cl)(Cl)Cl,1.848864641
O[Si](O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.094833011
FC(=O)C(F)(F)Cl,0.95826927
FC(=O)C(F)(F)F,1.035845275
FC1=C(C=CC=C1)C(F)(F)F,2.452268317
FC1(F)OC(F)(F)C(F)(Br)O1,1.443187888
CCCCC(F)(F)C(F)(F)C(F)(F)F,2.207647016
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.456468257
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=C(C=C1)N=C=O,2.282534965
FC(C(Cl)Cl)C(F)(F)F,1.664909506
FC1=C(C=C)C=CC=C1C(F)(F)F,2.445696809
CC(=C)C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.113741993
FC(F)(F)C(F)(F)N1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.848278952
FC(F)(F)C(=C)C(=O)OCC(F)(F)C(F)(F)F,1.794074437
FC(=O)C(F)(F)C#N,0.735443177
FC(F)C(F)(F)OC(F)C(F)(F)F,1.801346213
CC(=C)C1=CC=C(C=C1)C(F)(F)C(F)(F)C1=CC=CC=C1,2.442675745
OC(=O)COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.751059772
FC(F)(F)CNS(=O)(=O)C(F)(F)F,0.539200126
FC(F)(F)C1=NC(Cl)=C(C=C1)C(F)(F)F,2.226924495
FC1=NC(F)=NC(F)=N1,0.453639213
FC1(F)C(=O)OC(=O)C1(F)F,1.034573831
CC(C)(C)OC(F)(F)CF,1.694953509
NCC(F)(F)F,0.395377888
COC(=O)C(F)(F)C(F)(F)OC,0.977591047
OC1=C(F)C=C(C=C1)C(C1=CC(F)=C(O)C=C1)(C(F)(F)F)C(F)(F)F,2.212727723
CNC(=O)C(F)(F)F,0.168851281
FC(F)C(F)(F)OC1=CC=CC=C1S(=O)(=O)N=C=O,1.374950665
CCC(F)C(F)(F)C(F)(F)C(F)(F)F,2.254607809
CCOCOC(CC=C)(C(F)(F)F)C(F)(F)F,1.816108488
FC(F)(F)C1(OCC(COCC#C)O1)C(F)(F)F,1.921380773
FC(Cl)OC1(F)C(F)(F)C1(F)Br,2.050155518
FCC(F)=C,1.333972554
FC1=C(F)C(F)=C(C(F)=C1F)C(F)(Cl)C(F)(F)Br,2.789801365
CC1(CC(O)(CC(O)(O1)C(F)(F)F)C(F)(F)F)C(F)(F)F,1.31204684
CCN(CC)C(=O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.607404861
OCCCC(O)(C(F)(F)F)C(F)(F)F,0.866748025
FCC(F)C(F)C(F)(F)F,1.867469244
CC(C)C(F)(F)F,2.40846615
NC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.689045692
CCN(CCOC(=O)C=C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.62696319
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,2.303903456
CC(C)OC(F)(F)C(F)F,1.450798343
CNC(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.989565771
FC1=CC(C=O)=CC(=C1F)C(F)(F)F,2.270515753
CC(=C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.28354007
CCOC(F)C(F)(F)F,1.33267931
FC(F)(F)C(=O)OC[C@@H](OC(=O)C(F)(F)F)[C@H](OC(=O)C(F)(F)F)[C@@H](OC(=O)C(F)(F)F)C=O,1.327029804
Cl.CC(N)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,1.834281523
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.346586358
COC1=CC(OC(F)(F)C(F)F)=CC=C1,2.601459232
FC(F)(F)C(F)(F)C(F)(F)SCl,1.862445093
FC(Cl)C(F)C(F)(F)Cl,1.737864642
FC1=CC(Br)=CC(F)=C1OCC(F)(F)F,2.727248208
FC#CC(F)F,1.977580337
FC(F)(F)C(F)(F)CC(F)(F)I,1.926041243
FC1=C(F)C(F)=C(B2NB(NB(N2)C2=C(F)C(F)=C(F)C(F)=C2F)C2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,2.39503001
FC(F)(F)C(F)(C1=CC2=C(NC(=O)N(C2)NCC2=CN=CC=C2)C=C1)C(F)(F)F,1.620480785
FC1=CC(F)=C(F)C(F)=C1C=O,2.501661052
FC1=CC(=CC=C1)S(F)(F)(F)(F)F,2.194365719
FC(F)=C(F)B(Cl)Cl,1.908044441
NC1=C(F)C(F)=NN=C1F,0.92373385
FC(=O)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)=O,1.403131653
CC(=O)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,1.827986366
FC(F)(F)N1OC(OC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,2.279089087
FC(F)(F)C(OC(=O)CC(=O)OC(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.821488614
C[Si](C)(C)OC(=O)C(C(F)(F)F)C(F)(F)F,1.779812982
CC(C)(C)C(F)(F)C(F)(F)F,2.54724934
C[Si](Cl)(Cl)C(F)(F)C(F)C(F)(F)F,2.127485706
C[Si](C)(Cl)C(F)(C(F)F)C(F)(F)F,2.123161174
FC(F)(F)C=C1C(F)(F)C(F)(F)C1(F)F,2.78451068
CCOC1=CC(F)=C(C(F)(F)F)C(F)(F)O1,2.144785462
CC(=O)C(C1=C(F)C(F)=CC(F)=C1F)C1=C(F)C(F)=CC(F)=C1F,2.67464826
OC1=C(F)C(F)=C(CC2=C(F)C(F)=C(F)C(F)=C2F)C(F)=C1F,2.496955052
COC(=O)C(=NNC1=CC2=C(OC(F)(F)C(F)(F)O2)C=C1)C#N,2.234223743
CCP(CC)OC(C(F)(F)F)C(F)(F)F,1.654829549
