SMILES,prediction_probability
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0.15498364896414057
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0.2553745013190249
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0.24118454445426735
O=C(O)C1C2CCC(O2)C1C(=O)O,0.4166088583298777
COP(=O)(NC(C)=O)SC,0.44318054171369164
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,0.40045379001397646
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,0.32778198064929337
Brc1ccc2[nH]ccc2c1,0.6110426341077566
CCc1cccc(CC)c1N,0.5560305413300158
COc1ccccc1,0.7095270790880278
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0.15061592920433578
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,0.3340984500871746
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,0.26788597782015516
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.31477214914774093
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,0.18879097269676443
CC(C)(C)c1cccc(C(C)(C)C)c1O,0.4861169736194313
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,0.36760111008657875
CCOP(=S)(OCC)SCSCC,0.7802826810825801
CCCSP(=O)(OCC)SCCC,0.674315089394425
COc1nc(NC(C)C)nc(NC(C)C)n1,0.628469164794673
C#CC(C)N(C(=O)CCl)c1ccccc1,0.29675162698759744
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0.32713101858031135
CNC(=O)Oc1ccc(N(C)C)c(C)c1,0.42251230328929507
CCCCCCc1ccc(O)cc1,0.4467996699901444
c1ccc2cc3cc4ccccc4cc3cc2c1,0.7070945452702344
CC(C)CCCCCCc1ccc(O)cc1,0.40789718291695165
CN(C)CCOC(c1ccccc1)c1ccccc1,0.6113341870241676
CCCCOCCOC(=O)COc1nc(Cl)c(Cl)cc1Cl,0.22098533129526096
CC(C)(c1ccccc1)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,0.47452314792123057
CCCCCCC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1,0.39360932683172467
Cc1cccc(C)c1N,0.6203842011257553
c1ccc2nc3ccc4ccccc4c3cc2c1,0.5399113744121246
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0.2246494260437154
Cc1cc(Br)c(C)cc1Br,0.6974662617698764
Cc1cc(Br)ccc1Br,0.7155955795172609
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0.34211810373575186
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,0.5276620865404023
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,0.5512841276299347
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0.6906307515277189
CCCCSP(=O)(SCCCC)SCCCC,0.6679830042039228
CCC(=O)Nc1ccc(Cl)c(Cl)c1,0.24765039996807636
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0.5614226175475583
CC(C)(C)c1ccc(CCOc2ncnc3ccccc23)cc1,0.4209247112818032
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO,0.6387837594068528
Brc1cccc(Br)c1-c1c(Br)cccc1Br,0.704018478614094
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,0.4372488432726193
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,0.3761133481345451
COP(=S)(OC)Oc1ccccc1,0.6595140215775452
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)cc32)c(Cl)c1Cl,0.47762450058150036
Clc1cc2c(oc3cc(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,0.45499550380067816
Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,0.4085494788144157
Clc1cc2c(oc3c(Cl)c(Cl)ccc32)c(Cl)c1Cl,0.4473147381309538
Clc1ccc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c1Cl,0.5168238715141094
CCc1cccc(-c2cccc(CC)c2)c1,0.533997774322903
C=Cc1cccc(C=C)c1,0.6005818874582556
C=Cc1ccc(C=C)cc1,0.8215180531016809
Clc1cc(Cl)c2cc(Cl)ccc2c1,0.2987695008283169
CC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,0.5807033294381001
CC(C)(C)CC(C)(C)c1ccc(OC(F)(F)C(F)F)cc1,0.5755941959934668
Clc1cc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2cc1Cl,0.4470971328361307
Clc1cccc2cccc(Cl)c12,0.4524957786413419
CC(C)CC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,0.5779516688576889
CC(C)C(C)C(C)(C)c1ccc(OC(F)(F)C(F)F)cc1,0.5913559570294963
COc1c(Cl)c(Cl)cc(Cl)c1Cl,0.47307562822386356
Clc1cc2oc3cc(Cl)c(Cl)c(Cl)c3c2cc1Cl,0.4319538371340116
Cc1ccc2c(ccc3ccccc32)c1,0.603874199799265
COc1c(Cl)cc(Cl)c(Cl)c1Cl,0.44396472413078636
Clc1cc2oc3c(Cl)c(Cl)cc(Cl)c3c2c(Cl)c1Cl,0.46653329311984704
CCCCC(CC)C(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,0.5996457200640026
COc1cc(Cl)c(Cl)c(Cl)c1,0.45408129442334483
Clc1cc(Cl)c2c(oc3c(Cl)cc(Cl)c(Cl)c32)c1Cl,0.4591373015985022
CCCCCCCc1ccc(OC(F)(F)C(F)F)cc1,0.5343854182577438
CCCCCCC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,0.5603357963290683
Clc1cc2oc3c(Cl)c(Cl)ccc3c2cc1Cl,0.43923118198122113
Cc1c(Cl)cccc1[N+](=O)[O-],0.39633978616050464
Cc1ccc(Cl)cc1[N+](=O)[O-],0.2814035350924687
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,0.4029412334033843
CC1CNC(=S)N1,0.5511594215255703
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.5950975927011517
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0.38159181769020883
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,0.4123608965736489
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,0.5316941582094817
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,0.3577835855088469
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,0.25717517345547847
CCSC(=O)N1CCCCCC1,0.3572153011465109
NC(=O)c1c(Cl)cccc1Cl,0.25573411529077994
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,0.4811475979621268
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,0.4543088669927458
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,0.40660202605522044
Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,0.4549827808532669
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,0.393655338177701
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,0.2854966103602141
Clc1ccc(-c2ccccc2Cl)cc1Cl,0.3949734752082065
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.4854176239439578
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,0.2778968019534071
CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,0.41942716277916
CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0.21078236605756998
CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,0.5073391146174477
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0.31228950364264874
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,0.2732841675142168
CCOP(=S)(OCC)SCSC(C)(C)C,0.7614383856136341
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.4854176239439578
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,0.42211951019596283
CCNc1nc(NC(C)(C)C)nc(SC)n1,0.6583674592674684
CCOP(=S)(CC)Sc1ccccc1,0.6439862703048003
CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,0.6608343239647815
COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.43781300994246986
O=C(O)CNCP(=O)(O)O,0.3735394500836171
CCNc1nc(NC(C)CC)nc(OC)n1,0.6240567104273809
CSc1nnc(C(C)(C)C)c(=O)n1N,0.6719100205067547
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.4844481103487569
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,0.5283807710128632
Clc1cc(Cl)cc(-c2cc(Cl)ccc2Cl)c1,0.28462153544842406
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,0.29897062322887813
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,0.33835048567153236
Clc1cc(Cl)c(Cl)c(-c2ccccc2)c1Cl,0.48552112045582957
Clc1cc(Cl)c(-c2cc(Cl)ccc2Cl)c(Cl)c1,0.3103267346796783
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,0.2620956655196141
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,0.24668727288128967
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,0.4671414560541838
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,0.43575061276263055
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,0.38246773605736223
CC(C)c1ccc2ccccc2c1,0.6591544326015721
Cc1c(Cl)c(Br)c(Br)c(Br)c1Br,0.5809345179576357
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.39350476643844245
Cc1cc(Cl)c(Cl)cc1Cl,0.4675903682680784
Clc1ccc2oc3ccc(Cl)cc3c2c1,0.3268940260004643
CCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,0.6720676355445634
CC1CC(C)CC(C)(C)C1,0.4923450000768417
c1ccc(-c2cccc3ccccc23)cc1,0.6031874279179499
CC(C)C1CCC(C(C)C)CC1,0.7332080819941751
Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,0.193407115174304
Clc1cc2ccccc2c2ccccc12,0.4789072609015497
C=CCCC(CC)CCCC,0.7967267819071676
Clc1ccc2c(c1)oc1cc(Cl)c(Cl)c(Cl)c12,0.28259554751816224
C=CCCCCCCCCCC,0.8183057880161784
Nc1ccc(Cc2ccc(N)c(Cl)c2Cl)c(Cl)c1Cl,0.39875832463343214
CC(C)CC1CC(C)CCC1C,0.595081238921416
CC1CC(C)CC(C)C1,0.6751175793568962
CCCCCCCC(C)C(C)(C)C,0.7473041231389523
Cc1ccc2c(c1)CCCC2(C)C,0.35370879077574313
Cc1ccc(C)c(Cc2ccccc2)c1,0.5953684150399574
CCCCCCC(CC)CC,0.7884918615149723
CCCCC(C)C(C)C,0.7698183524196597
c1ccc(Nc2cccc3ccccc23)cc1,0.5656457360778391
Clc1cc(Cl)cc(Cl)c1,0.4167961184201019
CC(C)CC1CCCCC1,0.6108606483082296
CC(=CC(C)(C)C)CC(C)(C)C,0.7454951304795807
CC(=CC(C)C)CC(C)C,0.6772566530422585
CCCCCCC1CCCCC1,0.6193161171275665
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,0.6216461755261902
C=CCCCCCCCC,0.8183057880161784
c1ccc2c(c1)oc1ccccc12,0.785554932845414
C=CCCCCCCC,0.8183057880161784
CCCCC(C)CCCC(C)C,0.7450408207028214
Brc1ccc(Br)c(Br)c1Br,0.8351013607125128
Cc1cccc2c1ccc1ccccc12,0.6125837711377666
CCCCC(CC)CN1C(=O)C2C(C1=O)C1(C(C)C)C=CC2(C)CC1,0.3447338625090296
CC(C)c1cccc(C(C)C)c1,0.5697134830648346
CCCCCCCCC,0.8268219170484363
CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0.5222997821737673
c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,0.7285577855240729
CC1CCC(C)c2ccccc21,0.6557418597433453
Clc1cc(Cl)c(Cl)c(Cl)c1,0.4117167533407367
Clc1cc2c(oc3c(Cl)cccc32)c(Cl)c1Cl,0.3648166855415551
c1ccc(-c2ccccc2-c2ccccc2)cc1,0.6497914742573453
OCc1cc(Cl)cc(Cl)c1Cl,0.36449917194493947
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,0.5448784332138312
Clc1ccc2c(c1)oc1c(Cl)cccc12,0.2385897075647201
c1ccc(Cc2ccccc2)cc1,0.7171714994504645
Cc1ccc2cc(C)c(C)cc2c1,0.6779541293451912
C=C1C2CCC(C2)C1(C)C,0.4934324270318794
CC(C)COc1ccc2ccccc2c1,0.559398132474556
C=C(C)c1ccc(Cl)cc1,0.38151275364073356
C1CCC2CCCC2C1,0.6924871217470876
Clc1cc2c(cc1Cl)Oc1ccccc1O2,0.471287671785278
CC1C=CCC(C)(C)C1,0.5078653018394556
Cc1ccc(C)c(C)c1C,0.7936369866296065
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,0.6319891800782702
Brc1cccc(Br)c1,0.6119931068428456
Cc1cccc(C(C)C)c1,0.576657927509279
COP(=O)(OC)Oc1ccccc1,0.579381012315075
CCc1ccc(CC)cc1,0.7317543853036595
Cc1ccc2ccc3cccc4ccc1c2c34,0.6519371593798696
CC(C)CCCCCCCCCCO,0.6452517356948084
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,0.5572046800221526
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.24436114991356248
O=C(Cc1ccccc1)N=C(NOCC1CC1)c1c(C(F)(F)F)ccc(F)c1F,0.26058492508757625
CCc1cc2ccccc2c2ccccc12,0.5989281534788466
Cc1cc2ccccc2cc1C,0.6903316462121366
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,0.4663650580990141
ClCCOC(c1ccccc1)c1ccccc1,0.5390483279688131
c1ccc2c(c1)Nc1ccccc1S2,0.5128386345528319
Clc1cccc(-c2cccc(Cl)c2)c1,0.3317819806492933
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0.4729289340686176
Cc1cc(C2CC2)nc(Nc2ccccc2)n1,0.5141353391431552
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,0.1961879510470261
Cc1cc2ccccc2c2ccccc12,0.6790442701581972
CCC(C)c1cccc(C(C)CC)c1O,0.46137454314227677
Clc1cccc(Cl)c1,0.3285717077760992
c1ccc(COCc2ccccc2)cc1,0.6390457698863189
CC(C)CCCCCCCO,0.6452517356948084
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,0.6010720157605148
c1ccc2c(c1)CCCC2,0.6303401243032623
CC12CCC(C(=Cc3ccccc3)C1=O)C2(C)C,0.3957802168242091
O=C1c2ccccc2C(=O)c2c(Cl)cccc21,0.3796258656717291
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,0.32975810407106165
c1ccc2c(c1)c1ccccc1c1ccccc21,0.7904243772253758
Cc1ccc2cc3ccccc3cc2c1,0.6925153004443952
c1ccc2nc3ccccc3cc2c1,0.6219835735299571
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,0.663401153633801
CCNc1cccc2ccccc12,0.5829859619319729
O=C1c2ccccc2C(=O)c2c(O)cccc21,0.3676603790214845
Nc1cc(Cl)c(Cl)c(Cl)c1,0.4282740849413706
ClC1CCCCC1,0.5077448166218524
O=C1c2ccccc2C(=O)c2cc(Cl)ccc21,0.2695580844979514
Nc1cc(Cl)c(Cl)cc1Cl,0.4321589068915266
Cc1cccc(C)c1C,0.6473053676743092
FC(F)(F)c1cccc(Cl)c1,0.2962707583402237
COc1cccc2ccccc12,0.43260765308918414
Brc1ccc(Br)cc1,0.8448544471322659
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,0.3851901455622018
COP(=S)(OC)Oc1ccc(SC)c(C)c1,0.5689486637046944
Cc1ccc(C)c(C)c1,0.6954075993605557
c1ccc2c(c1)ccc1c3ccccc3ccc21,0.7328522823736092
CCCCOC(=O)c1ccccc1C(=O)OCCCC,0.3596507265620766
CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,0.5361184123620589
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,0.21449178931875765
Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,0.21379112725602537
BrCCCCCCCCCCBr,0.815497284477246
Nc1c(Cl)cc(Cl)cc1Cl,0.3643709369748774
Nc1cccc2c1C(=O)c1ccccc1C2=O,0.5544206694086363
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,0.11757133016524371
CCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,0.42225986014669464
O=C1c2ccccc2C(=O)c2ccccc21,0.7502606790309001
Nc1c(Oc2ccc(Br)cc2)cc(O)c2c1C(=O)c1ccccc1C2=O,0.2623685586865616
C1CCCCC1,0.7481870231158987
CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl,0.26594245629810354
C=C(C)c1ccccc1,0.6655398744861429
CSc1nc(NC(C)C)nc(NC(C)C)n1,0.6618435829626843
COc1cc(Cl)c(Cl)cc1O,0.2839204571133935
Oc1cc(Cl)cc(Cl)c1,0.3009463307534837
C=Cc1ccncc1,0.686234431288658
CCCCOCCCC,0.7805026480481743
Cc1ccccc1Cl,0.5152690070991988
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,0.5323872157263998
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,0.34495133750758755
OC(c1ccccc1)c1ccc(Cl)cc1,0.3261400052675901
N#CSCSc1nc2ccccc2s1,0.5978505960190416
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,0.2642954046242292
Oc1ccc(Cl)c(Cl)c1,0.2891050097832413
CC(C)(C)c1ccc(O)cc1,0.5501197257637789
CN(C)C1CSSC1,0.7297288308679744
FC(F)(F)c1ccccc1,0.7234050665488911
CCCCCCCCCCCCCCCC,0.8268219170484363
ClCC(Cl)(Cl)CCl,0.7482127350105678
FC(F)(Cl)C(F)(Cl)Cl,0.7540870533078025
Cc1cc(-c2ccc(N)c(C)c2)ccc1N,0.5518104482209654
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,0.5308046387844382
O=C1c2ccccc2C(=O)c2c1ccc1ccccc21,0.6292154673435143
CCNc1nc(NC(C)C)nc(SC)n1,0.6334950120506123
Oc1ccccc1Br,0.5618566625638961
CC1(O)CC2CCC1(C)C2(C)C,0.4425854575188467
O=NN(c1ccccc1)c1ccccc1,0.7299336044790734
N#Cc1cc(I)c(O)c(I)c1,0.4895887799762207
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,0.3237745781113393
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,0.5146827962678308
Oc1cccc(Cl)c1Cl,0.28613065144213057
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,0.6224422654295547
BrC(Br)Br,0.8829649927271815
CCCCCl,0.7354935803007128
CCCCN(CCCC)CCCC,0.7997777836564721
Cc1ccc(O)c(C)c1,0.4240259082381823
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,0.6648801597233337
ClCC(Br)CBr,0.7248616526533194
S=C(SSSSC(=S)N1CCCCC1)N1CCCCC1,0.5885802212142238
CCNc1nc(Cl)nc(NCC)n1,0.5241267128045425
Oc1ccccc1Cl,0.3731246296408439
Cc1cccc(O)c1,0.3818161115365939
ClC(Cl)(Cl)Cl,0.7742603098321981
Oc1c(Cl)cc(Cl)c2ccccc12,0.34793420496963195
Oc1cccc(Br)c1,0.3918655544181711
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,0.5014106500498801
O=C(O)c1ccccc1,0.42624433317803223
O=C(O)c1ccc(Cl)cc1,0.2282608422672146
CCNc1ccccc1,0.7015908193443596
CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,0.24908552664694963
N#Cc1ccc(O)cc1,0.5453234768897809
CC1CCC(C(C)C)C(O)C1,0.4907683891890238
FC(F)(Cl)Cl,0.7540870533078025
CCOP(=S)(OCC)Oc1ccc(=O)n(-c2ccccc2)n1,0.5083355884510035
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0.3517106612269804
CCNc1nc(Cl)nc(NC(C)(C)C)n1,0.47829885617639506
N#Cc1cc(Br)c(O)c(Br)c1,0.47496015194291163
CNc1ccccc1C,0.7367708296803783
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.30495765952833337
N=C(Nc1ccccc1)Nc1ccccc1,0.5871177809103287
Cc1cc(=O)n(-c2cc(Cl)c(S(=O)(=O)O)cc2Cl)[nH]1,0.2877273089694514
CC1(C)CCC(=Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,0.2728064147940875
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,0.47899576253116466
BrC(Br)C(Br)Br,0.8829649927271815
O=C(Nc1ccccc1)c1cc2ccccc2cc1O,0.25377308271840826
Brc1c(Br)c(Br)c(-c2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,0.7684995354948281
CNc1ccccc1,0.7529677821091246
S=C(NC1CCCCC1)NC1CCCCC1,0.5417650229673119
CC(N)c1ccccc1,0.6522290306194266
CCC(C)c1ccc(OCC(O)CO)cc1,0.6000973802067459
CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,0.4806365603438691
C=CC(Cl)CCl,0.7747434043692517
O=C1CCCCC1C1=CCCCC1,0.5879882565450287
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,0.6408597501640091
CC(Cl)CCl,0.754589862781759
CCNc1nc(Cl)nc(NC(C)C)n1,0.4642068481597809
Oc1ccccc1,0.5622074488571113
CN(C)C(=S)SSC(=S)N(C)C,0.6779504337053283
C=CCN(CC=C)CC=C,0.83698168464976
CCOc1ccc(N)cc1,0.6733905505580832
CCCCCCCCCCCCCCc1ccc(S(=O)(=O)O)cc1,0.42225986014669464
CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,0.33960655333691414
Cc1ccc(C)c(N)c1,0.6274248144922283
COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,0.481354615038653
CCOCC,0.8420732970979934
Cc1cc(Cl)ccc1OC(C)C(=O)O,0.1882466471098574
Cc1ccccc1CN,0.7056983803770389
OCc1ccc(Cl)c(Cl)c1,0.3560833844146808
CCC(C)c1ccccc1OC(=O)NC,0.39796839481473206
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,0.5329160471651826
CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O,0.3358122180253872
CC(O)COCC(C)O,0.670774418922762
O=C(ON=C1C=CC(=NOC(=O)c2ccccc2)C=C1)c1ccccc1,0.42585392216962
O=C(O)C(Br)C(Br)C(=O)O,0.48747946084420507
CCNc1ccc(C)cc1,0.7522481857910265
N#Cc1cccc(C#N)c1,0.6079923456615597
OCc1c(Cl)cccc1Cl,0.40217431208554233
O=S1(=O)CCCC1,0.7145881891955222
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,0.6389972897822386
CC(C)(C)O,0.727402066721688
O=C(O)c1ccc(C(=O)O)nc1,0.39813810635930436
CN1CCCCC1,0.7218749079840556
NS(=O)(=O)c1ccccc1,0.5468607380985566
CC(Cc1ccc(C(C)(C)C)cc1)C(=O)O,0.32723709512533006
O=C(O)c1cc2ccccc2cc1O,0.2858161974725562
CCNc1nc(NCC)nc(SC)n1,0.7133888642827125
Nc1cccc(Cl)c1,0.28134127602562425
Nc1ccccc1,0.7134638965246367
CNC(=O)ON=C(SC)C(=O)N(C)C,0.47492758621063147
CNC(=O)Oc1cc(C)cc(C)c1,0.4475527728800497
CC(C)(O)C(Cl)(Cl)Cl,0.6544122482137936
O=NN(O)C1CCCCC1,0.505719026739157
Nc1cccc2c(N)cccc12,0.5580611136152652
OCC(O)c1ccccc1Cl,0.5120055871637121
C1CNCCN1,0.7377316694841101
CC(C)CN1CCOCC1,0.7488525624668745
CCN(CC)CC,0.8645299291190853
CCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0.22797218705304037
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,0.2929835687545505
COc1ncc(F)c2nc(S(=O)(=O)Nc3c(F)cccc3F)nn12,0.41672961767179983
Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,0.3071490491612031
O=C1CCCCCCCCCCCN1,0.5525210165012998
COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,0.507601769924726
NCCNCCO,0.5072393029196841
COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,0.27509147482681545
O=C(O)Cc1cccc2ccccc12,0.31717674306512256
CS(C)=O,0.8627131182380253
CC(C)(C)C(=O)O,0.5163207563538559
COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,0.5946676497223418
C(=NC1CCCCC1)=NC1CCCCC1,0.646795514349001
O=P(O)(O)OCC(Cl)(Cl)Cl,0.46268553353171094
O=C(O)c1c(Cl)ccc(Cl)c1Cl,0.3772136673634566
O=C(O)c1nc(Cl)ccc1Cl,0.3203236105029805
CNC(=O)Oc1cccc(N=CN(C)C)c1,0.31045300155139016
c1ccc2cc(SSc3ccc4ccccc4c3)ccc2c1,0.6618048496741927
Nc1nc(N)nc(NC2CC2)n1,0.4987040640858733
Cc1cc(Cl)ccc1OCC(=O)O,0.16300820546528313
C1COCCN1,0.7348745266269671
Nc1nnc[nH]1,0.6305704930100005
OCC(CO)(CO)CO,0.7144025023087699
O=[PH](O)c1ccccc1,0.6483968624312105
C=CCOP(=O)(OCC=C)OCC=C,0.6775230692897668
COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,0.4172670919321593
O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,0.25630887621037624
COP(=O)(OC)OC=C(Cl)Cl,0.5082457880737477
O=C(O)c1ccc(Cl)c2c(Cl)ccc(C(=O)O)c12,0.30008676992230543
O=C(O)c1c(Cl)cccc1Cl,0.2697707759930365
